epoch,train_loss,train_acc,val_loss,val_acc
1,2.5560605914405223,27.984550561797754,2.1358163234515066,29.25553319919517
2,1.8124452106068643,40.66011235955056,1.993355468297616,35.93561368209256
3,1.4782969951629639,49.2626404494382,1.6616099301056984,41.327967806841045
4,1.3642154449827215,53.265449438202246,1.669766801290023,41.08651911468813
5,1.2634604921501673,55.65308988764045,1.6176064243683448,42.454728370221325
6,1.1182644327035112,61.79775280898876,1.4293144864913745,48.772635814889334
7,1.101404722486989,60.81460674157304,1.4040896754998426,50.100603621730386
8,0.9697516048222445,67.02949438202248,1.3405469205134954,51.58953722334004
9,1.004201902432388,64.81741573033707,1.3683535319108229,49.13480885311871
10,0.9050347704565926,68.71488764044943,1.3454937713268476,53.561368209255534
11,0.8980181927091619,69.31179775280899,1.2761405591781323,54.36619718309859
12,0.8631646626451043,70.57584269662921,1.3461615168131316,53.92354124748491
13,0.8322791118970078,71.03230337078652,1.249966398263589,55.93561368209256
14,0.8319129629081554,71.45365168539325,1.2325670340886483,55.93561368209256
15,0.8133174234561706,71.91011235955057,1.1723100520097292,57.34406438631791
16,0.7664617135953368,73.17415730337079,1.1934493313997219,58.99396378269618
17,0.7579777307724684,73.10393258426966,1.1701205372810364,59.27565392354125
18,0.7319626824909382,74.43820224719101,1.1357266482634423,59.517102615694164
19,0.7178492459018578,75.03511235955057,1.1626340131729076,58.83299798792756
20,0.7191673242643978,74.40308988764045,1.1372731136970031,60.12072434607646
21,0.6887662979993927,75.66713483146067,1.122102996477714,60.32193158953722
22,0.6481669709253847,77.84410112359551,1.139125869824336,60.28169014084507
23,0.6168342470453027,78.75702247191012,1.1332289683513153,61.77062374245473
24,0.6294133924366383,78.01966292134831,1.0594640282484202,62.374245472837025
25,0.5835391050309278,79.24859550561797,1.1615021450397296,61.16700201207244
26,0.5667597122406691,80.54775280898876,1.0557053433014796,63.62173038229376
27,0.5427450695064631,81.88202247191012,1.0228897577677019,64.74849094567405
28,0.5264663592483221,82.61938202247191,1.0137645793266785,65.51307847082495
29,0.4996737628505471,82.30337078651685,0.9999615068619068,65.91549295774648
30,0.493533296364077,83.04073033707866,1.0036560212954497,65.63380281690141
31,0.49442983125702716,83.77808988764045,0.9928183318712772,65.99597585513078
32,0.497805260038108,82.93539325842697,0.9915139782123077,65.91549295774648
33,0.4946104403627053,82.68960674157303,0.9948746600212195,65.91549295774648
34,0.47320590042666105,83.49719101123596,0.9918660070651617,66.31790744466801
35,0.5141228084148985,81.49578651685393,0.9797869401100354,66.55935613682092
36,0.4632700875903783,83.95365168539325,0.9821354777385027,66.9215291750503
37,0.46237893703948246,83.49719101123596,0.9870981535850427,66.1569416498994
38,0.4626554193791379,84.5505617977528,0.9734300214510697,67.04225352112677
39,0.4612014511328065,83.42696629213484,0.9838354698358438,67.4446680080483
40,0.4475504645470823,84.1994382022472,0.986348481132434,67.32394366197182
41,0.4584477918871333,83.63764044943821,0.9778662648720619,67.76659959758551
42,0.4542788414472944,84.23455056179775,0.9790579088223286,67.88732394366197
43,0.46604170407472034,83.70786516853933,0.9808815988974694,67.08249496981891
44,0.4550326896852322,84.26966292134831,0.981072955024548,67.04225352112677
45,0.43542342942752194,84.48033707865169,0.979645983913006,67.28370221327968
46,0.4399276682165232,84.30477528089888,0.9694268015714792,67.32394366197182
47,0.4093299779329407,85.74438202247191,0.977769849010003,67.16297786720322
48,0.4120278221167875,85.32303370786516,0.9767040881590966,67.72635814889335
49,0.4053202267275767,85.63904494382022,0.9672419398258894,67.36418511066398
50,0.424597099088551,85.04213483146067,0.9706590519501612,67.96780684104628
