epoch,train_loss,train_acc,val_loss,val_acc
1,1.1763401315846573,56.08419838523645,1.2822518272277637,52.796780684104625
2,0.7106024100692994,74.45213379469435,1.099492493348244,58.95372233400403
3,0.5418349572824775,80.3921568627451,0.9410429317981769,67.16297786720322
4,0.4434547025812875,83.73702422145328,0.8634912356352195,68.93360160965794
5,0.33780545816509,88.32179930795847,0.8751442501178155,67.96780684104628
6,0.27865322720293606,90.42675893886967,0.9106252907942503,69.69818913480886
7,0.23622418632474515,91.8396770472895,0.8772151328814335,71.38832997987927
8,0.18848401919827548,93.800461361015,0.898320751885573,73.11871227364185
9,0.1712445866214026,94.57900807381776,0.8659035676182845,72.87726358148893
10,0.12474770777337595,96.22260668973472,0.8854461851028296,73.48088531187123
11,0.12071312541876911,96.30911188004613,1.0339751354394815,70.94567404426559
12,0.0844932591730575,97.86620530565168,1.021384502355105,71.99195171026157
13,0.09830958681574109,96.97231833910034,1.0044886504228299,72.63581488933602
14,0.06856608354067857,98.12572087658593,0.9068431401481996,74.04426559356136
15,0.07629084429883082,97.54901960784314,1.0646671357636268,72.27364185110665
